team_season_key,team_id,season_year,team_full_name,team_city,team_name,team_abbrev,league,season_founded,season_active_till
9057_2004,9057,2004,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2005,9057,2005,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2006,9057,2006,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2007,9057,2007,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2008,9057,2008,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2009,9057,2009,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2010,9057,2010,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2011,9057,2011,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2012,9057,2012,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2013,9057,2013,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2014,9057,2014,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2015,9057,2015,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2016,9057,2016,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2017,9057,2017,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2018,9057,2018,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2019,9057,2019,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2020,9057,2020,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2021,9057,2021,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2022,9057,2022,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2023,9057,2023,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2024,9057,2024,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2025,9057,2025,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9057_2026,9057,2026,Shanghai Shanghai Sharks,Shanghai,Shanghai Sharks,SDS  ,CBA,1996,2100
9059_1947,9059,1947,Chicago Stags,Chicago,Stags,CHS  ,BAA,1946,1948
9059_1949,9059,1949,Chicago Stags,Chicago,Stags,CHS  ,NBA,1949,1950
9059_1950,9059,1950,Chicago Stags,Chicago,Stags,CHS  ,NBA,1949,1950
9060_1947,9060,1947,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1949,9060,1949,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1950,9060,1950,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1951,9060,1951,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1952,9060,1952,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1953,9060,1953,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1954,9060,1954,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1955,9060,1955,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1956,9060,1956,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1957,9060,1957,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1958,9060,1958,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1959,9060,1959,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1960,9060,1960,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1961,9060,1961,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1962,9060,1962,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1963,9060,1963,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1964,9060,1964,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1965,9060,1965,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1966,9060,1966,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1967,9060,1967,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1968,9060,1968,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1969,9060,1969,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1970,9060,1970,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1971,9060,1971,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1972,9060,1972,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1973,9060,1973,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1974,9060,1974,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1975,9060,1975,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1976,9060,1976,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1977,9060,1977,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1978,9060,1978,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1979,9060,1979,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1980,9060,1980,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1981,9060,1981,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1982,9060,1982,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1983,9060,1983,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1984,9060,1984,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1985,9060,1985,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1986,9060,1986,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1987,9060,1987,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1988,9060,1988,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1989,9060,1989,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1990,9060,1990,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1991,9060,1991,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1992,9060,1992,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1993,9060,1993,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1994,9060,1994,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1995,9060,1995,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1996,9060,1996,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1997,9060,1997,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1998,9060,1998,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_1999,9060,1999,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2000,9060,2000,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2001,9060,2001,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2002,9060,2002,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2003,9060,2003,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2004,9060,2004,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2005,9060,2005,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2006,9060,2006,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2007,9060,2007,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2008,9060,2008,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2009,9060,2009,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2010,9060,2010,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2011,9060,2011,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2012,9060,2012,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2013,9060,2013,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2014,9060,2014,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2015,9060,2015,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2016,9060,2016,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2017,9060,2017,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2018,9060,2018,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2019,9060,2019,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2020,9060,2020,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2021,9060,2021,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2022,9060,2022,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2023,9060,2023,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2024,9060,2024,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2025,9060,2025,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9060_2026,9060,2026,Rio de Janeiro Flamengo,Rio de Janeiro,Flamengo,FLA  ,Liga Nacional,1919,2100
9061_1947,9061,1947,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1949,9061,1949,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1950,9061,1950,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1951,9061,1951,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1952,9061,1952,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1953,9061,1953,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1954,9061,1954,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1955,9061,1955,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1956,9061,1956,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1957,9061,1957,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1958,9061,1958,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1959,9061,1959,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1960,9061,1960,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1961,9061,1961,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1962,9061,1962,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1963,9061,1963,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1964,9061,1964,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1965,9061,1965,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1966,9061,1966,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1967,9061,1967,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1968,9061,1968,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1969,9061,1969,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1970,9061,1970,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1971,9061,1971,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1972,9061,1972,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1973,9061,1973,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1974,9061,1974,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1975,9061,1975,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1976,9061,1976,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1977,9061,1977,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1978,9061,1978,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1979,9061,1979,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1980,9061,1980,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1981,9061,1981,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1982,9061,1982,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1983,9061,1983,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1984,9061,1984,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1985,9061,1985,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1986,9061,1986,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1987,9061,1987,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1988,9061,1988,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1989,9061,1989,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1990,9061,1990,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1991,9061,1991,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1992,9061,1992,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1993,9061,1993,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1994,9061,1994,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1995,9061,1995,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1996,9061,1996,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1997,9061,1997,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1998,9061,1998,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_1999,9061,1999,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2000,9061,2000,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2001,9061,2001,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2002,9061,2002,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2003,9061,2003,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2004,9061,2004,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2005,9061,2005,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2006,9061,2006,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2007,9061,2007,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2008,9061,2008,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2009,9061,2009,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2010,9061,2010,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2011,9061,2011,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2012,9061,2012,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2013,9061,2013,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2014,9061,2014,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2015,9061,2015,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2016,9061,2016,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2017,9061,2017,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2018,9061,2018,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2019,9061,2019,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2020,9061,2020,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2021,9061,2021,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2022,9061,2022,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2023,9061,2023,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2024,9061,2024,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2025,9061,2025,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9061_2026,9061,2026,Moscow CSKA,Moscow,CSKA,MOS  ,EuroLeague,1923,2100
9062_2018,9062,2018,All-Star Team Stephen,All-Star,Team Stephen,STP  ,NBA,2018,2018
9063_1947,9063,1947,Sheboygan Redskins,Sheboygan,Redskins,SHE  ,BAA,1938,1948
9063_1949,9063,1949,Sheboygan Redskins,Sheboygan,Redskins,SHE  ,NBA,1949,1950
9063_1950,9063,1950,Sheboygan Redskins,Sheboygan,Redskins,SHE  ,NBA,1949,1950
9064_1947,9064,1947,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1949,9064,1949,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1950,9064,1950,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1951,9064,1951,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1952,9064,1952,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1953,9064,1953,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1954,9064,1954,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1955,9064,1955,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1956,9064,1956,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1957,9064,1957,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1958,9064,1958,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1959,9064,1959,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1960,9064,1960,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1961,9064,1961,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1962,9064,1962,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1963,9064,1963,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1964,9064,1964,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1965,9064,1965,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1966,9064,1966,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1967,9064,1967,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1968,9064,1968,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1969,9064,1969,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1970,9064,1970,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1971,9064,1971,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1972,9064,1972,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1973,9064,1973,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1974,9064,1974,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1975,9064,1975,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1976,9064,1976,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1977,9064,1977,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1978,9064,1978,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1979,9064,1979,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1980,9064,1980,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1981,9064,1981,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1982,9064,1982,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1983,9064,1983,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1984,9064,1984,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1985,9064,1985,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1986,9064,1986,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1987,9064,1987,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1988,9064,1988,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1989,9064,1989,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1990,9064,1990,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1991,9064,1991,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1992,9064,1992,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1993,9064,1993,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1994,9064,1994,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1995,9064,1995,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1996,9064,1996,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1997,9064,1997,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1998,9064,1998,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_1999,9064,1999,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_2000,9064,2000,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_2001,9064,2001,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_2002,9064,2002,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_2003,9064,2003,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_2004,9064,2004,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
9064_2005,9064,2005,Kaunas Zalgiris,Kaunas,Zalgiris,ZAK  ,EuroLeague,1944,2100
